Order Id,Payment Method,Phone No.,Place Name,Ref Num,Region,Sku,SSN,State,Status,User Name,Year,Zip,Age,Discount Amount,Discount Percent,Price,Qty Ordered,Total,Value
ORD100931,Net Banking,+919331277757,Lucknow,REF47222,North,SKU9683,IN603204,Nagaland,Cancelled,user_931,FY2020-21,973264,21,2486,11,67250,3,199264,209370.8447459214
ORD100932,Debit Card,+918340945678,Mumbai,REF30272,West,SKU7548,IN541421,Haryana,Cancelled,user_932,FY2020-21,524055,34,2575,35,21820,4,84705,81557.1296718519
ORD100933,Net Banking,+918009908516,Jaipur,REF90872,East,SKU2064,IN825550,Himachal Pradesh,Returned,user_933,FY2020-21,352568,36,1541,27,35686,4,141203,130640.57913005374
ORD100934,Net Banking,+917861933386,Jaipur,REF53533,North,SKU7321,IN687378,Uttar Pradesh,Cancelled,user_934,FY2020-21,534124,37,102,47,65768,2,131434,123385.65405772602
ORD100935,Cash on Delivery,+919093797286,Lucknow,REF98936,North,SKU8946,IN934677,Gujarat,Delivered,user_935,FY2020-21,387751,41,2586,40,15201,2,27816,26459.70952498332
ORD100936,UPI,+918707564515,Lucknow,REF72340,South,SKU1254,IN252348,Nagaland,Returned,user_936,FY2020-21,268690,26,673,30,43405,3,129542,130965.36187760699
ORD100937,Cash on Delivery,+916253081936,Mumbai,REF17469,North,SKU6815,IN485152,West Bengal,Delivered,user_937,FY2020-21,194482,22,1501,17,87011,4,346543,321858.8948777354
ORD100938,Credit Card,+917352611062,Hyderabad,REF71405,East,SKU4317,IN221851,Nagaland,Shipped,user_938,FY2020-21,513392,22,21,15,73388,2,146755,139538.45828126642
ORD100939,Debit Card,+918260278142,Delhi,REF87900,West,SKU7397,IN323186,Uttarakhand,Shipped,user_939,FY2020-21,633027,25,1123,13,7915,3,22622,20905.933389627302
ORD100940,Cash on Delivery,+916919687936,Ahmedabad,REF61062,East,SKU3290,IN216239,Punjab,Shipped,user_940,FY2020-21,980563,57,4744,15,82160,3,241736,252030.92359543525
ORD100941,Net Banking,+917658227565,Kolkata,REF33916,South,SKU8703,IN813612,Uttarakhand,Shipped,user_941,FY2020-21,252200,34,399,39,31053,1,30654,32517.983527884186
ORD100942,Debit Card,+916704601802,Delhi,REF41561,Central,SKU7714,IN202717,Nagaland,Delivered,user_942,FY2020-21,394945,33,53,25,2181,1,2128,2214.0224900337776
ORD100943,Credit Card,+918049702709,Kolkata,REF96617,West,SKU4965,IN844078,Delhi,Delivered,user_943,FY2020-21,268269,50,2008,41,46877,1,44869,48660.82980104812
ORD100944,Debit Card,+919795897546,Mumbai,REF71523,East,SKU7166,IN966883,Manipur,Returned,user_944,FY2020-21,705154,55,2495,4,98492,3,292981,265007.20857866085
ORD100945,Debit Card,+919515843875,Hyderabad,REF11022,Central,SKU1316,IN924104,Rajasthan,Delivered,user_945,FY2020-21,720773,39,4913,39,58401,4,228691,223583.80761739053
ORD100946,UPI,+916245057435,Mumbai,REF29838,Central,SKU7571,IN425916,Chhattisgarh,Delivered,user_946,FY2020-21,556056,45,2206,48,11510,2,20814,21409.486472289227
ORD100947,UPI,+919499633376,Delhi,REF76265,West,SKU1481,IN845083,Assam,Returned,user_947,FY2020-21,639807,46,1582,44,87571,4,348702,380338.76999099716
ORD100948,Cash on Delivery,+917488708043,Pune,REF68203,West,SKU4110,IN645521,Haryana,Returned,user_948,FY2020-21,987288,51,937,16,67211,2,133485,123268.70776854517
ORD100949,Credit Card,+919224126048,Delhi,REF71117,West,SKU5576,IN376398,Uttar Pradesh,Returned,user_949,FY2020-21,127226,38,1198,40,98547,3,294443,289251.6789032364
ORD100950,Cash on Delivery,+916684884470,Jaipur,REF10651,West,SKU6902,IN588450,Chhattisgarh,Delivered,user_950,FY2020-21,164931,53,181,10,75385,2,150589,150646.2793407125
ORD100951,UPI,+919077277280,Kolkata,REF49912,Central,SKU1061,IN565866,Delhi,Cancelled,user_951,FY2020-21,918627,55,2289,24,73141,2,143993,156958.52107121542
ORD100952,UPI,+918129968983,Kolkata,REF41476,Central,SKU6182,IN204005,Delhi,Shipped,user_952,FY2020-21,313305,56,1154,15,65544,1,64390,66122.3842225785
ORD100953,Debit Card,+919324203884,Chennai,REF46803,East,SKU2774,IN878623,Maharashtra,Delivered,user_953,FY2020-21,377890,39,3681,45,18025,3,50394,47930.67753775364
ORD100954,Net Banking,+916682809264,Pune,REF60405,East,SKU2088,IN832009,Assam,Shipped,user_954,FY2020-21,378533,49,4540,13,98711,3,291593,285007.20446155546
ORD100955,Cash on Delivery,+917367136850,Chennai,REF99884,South,SKU3492,IN579056,Karnataka,Cancelled,user_955,FY2020-21,668093,27,4966,10,1468,4,906,890.3010454840136
ORD100956,Credit Card,+918578923873,Pune,REF36508,East,SKU3437,IN263786,Gujarat,Returned,user_956,FY2020-21,599095,46,3499,26,27021,1,23522,23235.23780595674
ORD100957,Debit Card,+918241350299,Chennai,REF17699,West,SKU6035,IN385746,Rajasthan,Delivered,user_957,FY2020-21,538711,34,1835,39,16262,4,63213,67710.49307339058
ORD100958,Debit Card,+919611336942,Hyderabad,REF83403,North,SKU3288,IN453726,Nagaland,Delivered,user_958,FY2020-21,302155,24,3244,10,85769,1,82525,76243.45037169199
ORD100959,UPI,+917545008378,Kolkata,REF70789,East,SKU6859,IN753587,Meghalaya,Returned,user_959,FY2020-21,773804,56,1196,3,68341,4,272168,254685.19920272025
ORD100960,Net Banking,+916549300898,Jaipur,REF81549,West,SKU1982,IN775460,Punjab,Shipped,user_960,FY2020-21,903984,23,1611,43,51757,1,50146,54092.63824099792
ORD100961,Net Banking,+919262084240,Pune,REF84234,South,SKU8840,IN386877,Goa,Returned,user_961,FY2020-21,378163,40,4569,10,19900,3,55131,52921.57731124202
ORD100962,Cash on Delivery,+917876538578,Chennai,REF13965,Central,SKU1419,IN887844,Manipur,Delivered,user_962,FY2020-21,360302,30,4362,19,45795,2,87228,94940.0120842038
ORD100963,Cash on Delivery,+916927223505,Kolkata,REF60743,East,SKU4533,IN423324,Jharkhand,Cancelled,user_963,FY2020-21,794632,44,2680,37,67378,4,266832,275277.8174700281
ORD100964,Credit Card,+917120208420,Ahmedabad,REF92005,North,SKU1763,IN137702,Jharkhand,Cancelled,user_964,FY2020-21,674760,24,388,35,25086,1,24698,26040.605122276
ORD100965,UPI,+917973410092,Hyderabad,REF26192,Central,SKU9929,IN643087,Rajasthan,Shipped,user_965,FY2020-21,128791,56,2796,20,11793,2,20790,21254.975633296486
ORD100966,Cash on Delivery,+917947654317,Ahmedabad,REF64662,North,SKU5355,IN411303,Karnataka,Shipped,user_966,FY2020-21,729587,43,1196,37,50674,2,100152,108883.62143613816
ORD100967,UPI,+919090889323,Hyderabad,REF17841,Central,SKU6507,IN478666,Andhra Pradesh,Delivered,user_967,FY2020-21,237099,57,3276,19,94453,1,91177,86232.91975791033
ORD100968,Credit Card,+919512744967,Chennai,REF75251,East,SKU5857,IN291471,Odisha,Delivered,user_968,FY2020-21,888618,23,3304,4,49770,3,146006,137185.8274117211
ORD100969,Net Banking,+918433928063,Mumbai,REF21517,North,SKU1800,IN801877,Tamil Nadu,Returned,user_969,FY2020-21,567134,39,3187,16,6760,4,23853,25876.354029997772
ORD100970,Cash on Delivery,+916627358809,Delhi,REF76448,South,SKU9918,IN463071,Uttar Pradesh,Shipped,user_970,FY2020-21,932996,32,2670,46,57767,2,112864,107712.78074630705
ORD100971,UPI,+919536134418,Chennai,REF92777,Central,SKU1729,IN714082,Punjab,Delivered,user_971,FY2020-21,270540,51,246,38,37267,2,74288,74228.67929126731
ORD100972,Credit Card,+917623774455,Mumbai,REF90526,East,SKU2549,IN892797,West Bengal,Cancelled,user_972,FY2020-21,777615,26,5,17,76695,2,153385,158774.61226838626
ORD100973,Credit Card,+917195422312,Chennai,REF65369,West,SKU6962,IN251703,Kerala,Returned,user_973,FY2020-21,410202,47,1895,18,28306,2,54717,55682.33382846524
ORD100974,Debit Card,+918642385373,Delhi,REF33775,West,SKU6715,IN598660,Karnataka,Shipped,user_974,FY2020-21,694605,44,4956,10,79757,1,74801,70354.21073087251
ORD100975,Credit Card,+916618302970,Pune,REF63883,North,SKU8608,IN516906,Maharashtra,Delivered,user_975,FY2020-21,691734,58,4336,47,29798,2,55260,52619.89033034914
ORD100976,Debit Card,+916233325728,Delhi,REF11191,South,SKU4703,IN771529,Meghalaya,Returned,user_976,FY2020-21,571530,29,2007,32,24069,3,70200,65131.96182966021
ORD100977,Net Banking,+919797897770,Kolkata,REF52276,Central,SKU2396,IN621456,Jharkhand,Delivered,user_977,FY2020-21,223917,34,3135,47,96180,1,93045,86097.40198342678
ORD100978,Credit Card,+919673633672,Mumbai,REF57489,Central,SKU1953,IN505302,Uttarakhand,Cancelled,user_978,FY2020-21,905458,49,4514,8,90579,2,176644,159607.8423240945
ORD100979,Credit Card,+916382603723,Hyderabad,REF30803,East,SKU1816,IN419777,Jharkhand,Shipped,user_979,FY2020-21,735654,38,4420,12,64655,3,189545,189878.52232008992
ORD100980,UPI,+917310840426,Lucknow,REF98290,South,SKU6148,IN601370,Meghalaya,Delivered,user_980,FY2020-21,405162,45,4606,16,39767,4,154462,155594.4734322767
ORD100981,Net Banking,+918411023475,Jaipur,REF74697,East,SKU1639,IN905273,West Bengal,Delivered,user_981,FY2020-21,648961,44,2008,0,81702,1,79694,72196.81800863463
ORD100982,Cash on Delivery,+916381410812,Hyderabad,REF65795,South,SKU4243,IN926747,Madhya Pradesh,Delivered,user_982,FY2020-21,437835,47,842,41,87976,3,263086,281549.70977620315
ORD100983,Credit Card,+919954008379,Pune,REF48127,West,SKU1083,IN366014,Maharashtra,Delivered,user_983,FY2020-21,998671,36,333,43,60261,2,120189,115545.10193574234
ORD100984,Debit Card,+916237795686,Hyderabad,REF37823,West,SKU6419,IN308567,Bihar,Returned,user_984,FY2020-21,282089,24,4746,7,51479,4,201170,189812.27530358054
ORD100985,Credit Card,+919285082975,Bangalore,REF62633,North,SKU8565,IN246258,Tripura,Cancelled,user_985,FY2020-21,517180,34,2651,8,38897,1,36246,34691.55044694061
ORD100986,UPI,+919165326148,Pune,REF93648,Central,SKU5890,IN865909,Maharashtra,Returned,user_986,FY2020-21,778425,49,1,39,63858,1,63857,66716.71907159616
ORD100987,Net Banking,+916002729964,Ahmedabad,REF31640,Central,SKU6108,IN280927,Rajasthan,Returned,user_987,FY2020-21,236646,22,1682,40,7835,3,21823,22277.696843506452
ORD100988,UPI,+918116896008,Bangalore,REF48066,North,SKU2579,IN328612,Telangana,Cancelled,user_988,FY2020-21,569366,45,4388,16,56000,4,219612,198157.54015200082
ORD100989,UPI,+916746669510,Pune,REF91482,North,SKU4940,IN155903,Chhattisgarh,Shipped,user_989,FY2020-21,579380,27,2882,28,46938,4,184870,176022.22821677002
ORD100990,Debit Card,+916675507530,Mumbai,REF80845,East,SKU5098,IN448414,Delhi,Cancelled,user_990,FY2020-21,153531,28,1130,16,90084,3,269122,242429.0249786719
ORD100991,Credit Card,+918342761732,Mumbai,REF72097,East,SKU7125,IN361196,Madhya Pradesh,Cancelled,user_991,FY2020-21,309095,41,4508,9,69728,2,134948,143555.54468017502
ORD100992,Cash on Delivery,+917489174520,Kolkata,REF58508,South,SKU6866,IN659118,Chhattisgarh,Cancelled,user_992,FY2020-21,407499,47,615,35,21118,4,83857,79883.66191196366
ORD100993,UPI,+916617080905,Jaipur,REF16494,Central,SKU4014,IN835233,Nagaland,Returned,user_993,FY2020-21,524590,34,1029,22,52916,3,157719,151965.3256757972
ORD100994,Net Banking,+919590674968,Bangalore,REF38373,South,SKU1514,IN761759,Rajasthan,Returned,user_994,FY2020-21,296824,47,2429,19,39804,4,156787,149973.88329497885
ORD100995,Net Banking,+917956577380,Mumbai,REF46671,East,SKU5467,IN853016,Maharashtra,Returned,user_995,FY2020-21,689076,43,452,5,34570,2,68688,65908.77109091966
ORD100996,Credit Card,+917384467712,Hyderabad,REF23741,South,SKU9835,IN999503,Punjab,Returned,user_996,FY2020-21,914257,54,2045,37,70818,1,68773,72118.2963673438
ORD100997,UPI,+916314914605,Jaipur,REF24932,Central,SKU7842,IN410051,Madhya Pradesh,Cancelled,user_997,FY2020-21,992606,33,4793,9,48114,4,187663,178006.54352695195
ORD100998,Credit Card,+917537321627,Kolkata,REF63173,West,SKU2864,IN208971,Bihar,Returned,user_998,FY2020-21,290083,56,2315,30,84040,4,333845,332695.47694682726
ORD100999,UPI,+917758984214,Mumbai,REF63642,North,SKU2967,IN909722,Madhya Pradesh,Shipped,user_999,FY2020-21,829931,27,4604,29,7301,4,24600,26530.498910827773
ORD101000,UPI,+916578739478,Ahmedabad,REF57712,South,SKU1367,IN215385,Haryana,Cancelled,user_1000,FY2020-21,220904,35,2486,38,32007,2,61528,65207.2360648922
ORD101001,Debit Card,+917016347638,Delhi,REF67999,West,SKU2101,IN900433,West Bengal,Delivered,user_1001,FY2020-21,717725,53,3758,33,9779,2,15800,16750.547724110387
ORD101002,UPI,+918443243727,Bangalore,REF52853,West,SKU1291,IN517214,Delhi,Returned,user_1002,FY2020-21,865005,48,4792,46,86140,1,81348,73784.5544393886
ORD101003,Credit Card,+916212303479,Pune,REF53916,West,SKU8646,IN719196,Odisha,Delivered,user_1003,FY2020-21,867018,47,2155,11,65083,2,128011,118683.68657905831
ORD101004,Net Banking,+916934002786,Jaipur,REF91093,North,SKU6637,IN663122,Uttarakhand,Shipped,user_1004,FY2020-21,164289,39,693,18,22094,2,43495,46825.866711673676
ORD101005,Net Banking,+918833538231,Pune,REF69907,Central,SKU6890,IN734496,Rajasthan,Cancelled,user_1005,FY2020-21,864441,57,3010,34,12750,3,35240,38491.430590984346
ORD101006,UPI,+916004646084,Delhi,REF84319,East,SKU9798,IN114938,Tripura,Returned,user_1006,FY2020-21,667351,49,1179,14,44175,1,42996,45905.88073796579
ORD101007,Net Banking,+918747744216,Ahmedabad,REF10390,South,SKU4415,IN146980,Himachal Pradesh,Cancelled,user_1007,FY2020-21,164796,42,4571,30,9211,2,13851,15112.022262732402
ORD101008,UPI,+918369057623,Kolkata,REF13090,North,SKU1596,IN306207,Jharkhand,Returned,user_1008,FY2020-21,706657,20,3568,22,43900,2,84232,79190.96967813947
ORD101009,UPI,+918753692996,Ahmedabad,REF24511,North,SKU8031,IN591233,Goa,Delivered,user_1009,FY2020-21,702759,29,1477,14,59838,3,178037,192526.6787044338
ORD101010,Cash on Delivery,+919048922220,Delhi,REF23503,North,SKU8906,IN233825,Bihar,Delivered,user_1010,FY2020-21,275170,57,2284,30,10121,2,17958,17967.091503022428
ORD101011,Cash on Delivery,+919096245986,Mumbai,REF89842,Central,SKU1164,IN798335,Jharkhand,Cancelled,user_1011,FY2020-21,999933,54,1467,3,16362,4,63981,61510.37422272904
ORD101012,Credit Card,+918237670961,Ahmedabad,REF65459,East,SKU4908,IN289504,Maharashtra,Shipped,user_1012,FY2020-21,583578,23,305,40,44926,2,89547,83549.07185958553
ORD101013,UPI,+918401179365,Delhi,REF75691,North,SKU6445,IN158263,Manipur,Cancelled,user_1013,FY2020-21,481801,27,4597,43,64931,3,190196,183670.00842540205
ORD101014,UPI,+916521769598,Hyderabad,REF83870,Central,SKU3102,IN463428,Bihar,Returned,user_1014,FY2020-21,940931,28,731,8,98243,4,392241,393151.3334520224
ORD101015,Net Banking,+919265483823,Delhi,REF63706,West,SKU1492,IN505900,Himachal Pradesh,Cancelled,user_1015,FY2020-21,674276,26,4412,1,88410,4,349228,350667.0037127321
ORD101016,Credit Card,+918651827557,Pune,REF67617,North,SKU3176,IN658904,Manipur,Cancelled,user_1016,FY2020-21,753912,24,1194,13,93759,4,373842,382056.71592882083
ORD101017,UPI,+916741671601,Delhi,REF53573,East,SKU5553,IN845539,Uttarakhand,Delivered,user_1017,FY2020-21,139437,38,567,40,94720,3,283593,297791.7255337935
ORD101018,Cash on Delivery,+917505306269,Chennai,REF82209,South,SKU4476,IN493321,Andhra Pradesh,Shipped,user_1018,FY2020-21,413554,53,357,25,54061,1,53704,54531.94016358619
ORD101019,Debit Card,+919527463559,Kolkata,REF29452,Central,SKU1360,IN842507,Odisha,Cancelled,user_1019,FY2020-21,778453,23,431,34,34838,4,138921,147388.22090029408
ORD101020,Debit Card,+917297524248,Kolkata,REF69845,East,SKU8981,IN561895,Gujarat,Cancelled,user_1020,FY2020-21,190482,24,3767,7,5133,3,11632,12312.61426514736
ORD101021,Credit Card,+919484029270,Pune,REF94553,South,SKU6792,IN489971,Madhya Pradesh,Shipped,user_1021,FY2020-21,425676,19,430,34,63920,1,63490,63311.744267365786
ORD101022,UPI,+919246856171,Lucknow,REF11824,West,SKU5818,IN614818,West Bengal,Delivered,user_1022,FY2020-21,839625,22,1065,27,18179,2,35293,32801.577551202514
ORD101023,Debit Card,+917398827875,Lucknow,REF24965,West,SKU1193,IN880124,Haryana,Cancelled,user_1023,FY2020-21,194865,46,340,8,81318,1,80978,77290.58085533569
ORD101024,Net Banking,+917529764353,Mumbai,REF15170,East,SKU7886,IN500955,Andhra Pradesh,Delivered,user_1024,FY2020-21,391781,33,406,43,58778,3,175928,180111.7791962904
ORD101025,Cash on Delivery,+918710517821,Kolkata,REF19229,East,SKU8126,IN931938,Jharkhand,Shipped,user_1025,FY2020-21,717485,54,2170,11,68034,2,133898,134067.27956045326
ORD101026,UPI,+918494203576,Jaipur,REF24500,Central,SKU7764,IN291015,Rajasthan,Delivered,user_1026,FY2020-21,798933,23,1491,48,88681,2,175871,191083.0175817471
ORD101027,UPI,+917510525467,Lucknow,REF39246,South,SKU2140,IN616387,Goa,Shipped,user_1027,FY2020-21,828547,31,1245,14,47505,4,188775,189904.19443266946
ORD101028,Credit Card,+916243970107,Hyderabad,REF36154,West,SKU1021,IN778163,Chhattisgarh,Returned,user_1028,FY2020-21,734548,37,1680,44,4308,4,15552,14108.334755781856
ORD101029,Cash on Delivery,+918787274890,Hyderabad,REF92105,West,SKU9896,IN208101,Bihar,Shipped,user_1029,FY2020-21,300248,45,0,10,64469,4,257876,281795.2227951806
ORD101030,Credit Card,+917913337492,Lucknow,REF95737,West,SKU1466,IN107896,Chhattisgarh,Shipped,user_1030,FY2020-21,559472,40,1961,1,18034,2,34107,32067.57932185531
ORD101031,Cash on Delivery,+918408992814,Jaipur,REF75219,Central,SKU7028,IN928491,West Bengal,Delivered,user_1031,FY2020-21,114207,26,3820,20,79928,1,76108,78268.49163426162
ORD101032,Net Banking,+919520067925,Jaipur,REF32190,South,SKU1603,IN293749,Nagaland,Shipped,user_1032,FY2020-21,711203,23,671,42,17740,3,52549,50024.875621483654
ORD101033,Cash on Delivery,+919408733221,Delhi,REF95457,Central,SKU9127,IN526668,Gujarat,Returned,user_1033,FY2020-21,784533,51,2426,35,37433,1,35007,32476.935323318186
ORD101034,Credit Card,+916189566182,Bangalore,REF55811,East,SKU9956,IN733173,Goa,Cancelled,user_1034,FY2020-21,565223,40,753,23,88533,4,353379,335618.53803365096
ORD101035,Net Banking,+917429559061,Chennai,REF44252,Central,SKU3518,IN497180,Uttarakhand,Delivered,user_1035,FY2020-21,822309,47,3650,20,71273,3,210169,223050.02959337406
ORD101036,Debit Card,+919946303351,Bangalore,REF97868,South,SKU1569,IN545197,Uttarakhand,Delivered,user_1036,FY2020-21,773022,46,2156,30,80576,3,239572,215937.73478774802
ORD101037,UPI,+917683288831,Jaipur,REF43031,Central,SKU8569,IN948857,Delhi,Shipped,user_1037,FY2020-21,285411,31,3445,39,89185,4,353295,383872.79058739863
ORD101038,Cash on Delivery,+918021965784,Jaipur,REF36995,North,SKU1419,IN271572,Chhattisgarh,Cancelled,user_1038,FY2020-21,903760,39,2795,43,53090,4,209565,214135.8472944724
ORD101039,Credit Card,+917312570066,Mumbai,REF52263,South,SKU5381,IN700608,Rajasthan,Shipped,user_1039,FY2020-21,595433,44,3980,45,30877,2,57774,54628.45421693841
ORD101040,Credit Card,+916800723786,Ahmedabad,REF36221,South,SKU3766,IN311065,Tamil Nadu,Shipped,user_1040,FY2020-21,494377,55,2199,48,39973,2,77747,83301.33300343345
ORD101041,UPI,+916658020045,Hyderabad,REF74741,South,SKU8063,IN259744,Punjab,Returned,user_1041,FY2020-21,339940,38,968,20,57480,3,171472,177690.81082650652
ORD101042,Cash on Delivery,+916136863065,Chennai,REF34095,South,SKU8669,IN410683,Tamil Nadu,Cancelled,user_1042,FY2020-21,104682,31,196,12,33159,2,66122,60865.61937142157
ORD101043,Net Banking,+918258822695,Hyderabad,REF14729,East,SKU6230,IN358176,Haryana,Shipped,user_1043,FY2020-21,680415,27,4903,35,25583,2,46263,45241.57058136648
ORD101044,Debit Card,+917790330902,Pune,REF37611,West,SKU6884,IN577712,Andhra Pradesh,Delivered,user_1044,FY2020-21,794678,53,260,28,73252,2,146244,138694.1683707132
ORD101045,Net Banking,+917308709891,Pune,REF91837,Central,SKU1712,IN540368,Haryana,Cancelled,user_1045,FY2020-21,277685,27,3546,4,8270,1,4724,5000.924756847922
ORD101046,Debit Card,+916944094225,Jaipur,REF69974,South,SKU1911,IN128229,Nagaland,Shipped,user_1046,FY2020-21,452807,25,3702,33,68339,3,201315,207169.18712334713
ORD101047,UPI,+918758893804,Lucknow,REF72218,North,SKU7422,IN728315,Uttar Pradesh,Shipped,user_1047,FY2020-21,651459,22,4794,5,18637,4,69754,70132.91845917272
ORD101048,UPI,+919662428543,Bangalore,REF56906,Central,SKU6959,IN537639,Himachal Pradesh,Returned,user_1048,FY2020-21,779058,34,222,20,91680,3,274818,253122.21289716355
ORD101049,Credit Card,+919366869886,Ahmedabad,REF11858,North,SKU5427,IN713287,Gujarat,Shipped,user_1049,FY2020-21,756362,50,1451,29,21660,3,63529,61712.14354036908
ORD101050,Credit Card,+916308039292,Hyderabad,REF93353,South,SKU3825,IN287657,Telangana,Delivered,user_1050,FY2020-21,521462,52,114,24,55085,4,220226,202756.34365967283
ORD101051,UPI,+919252086266,Pune,REF57430,West,SKU3869,IN944826,Odisha,Shipped,user_1051,FY2020-21,183638,48,4573,13,78592,4,309795,319219.29973079596
ORD101052,Credit Card,+918167913207,Chennai,REF18923,East,SKU1875,IN276998,Andhra Pradesh,Delivered,user_1052,FY2020-21,776385,40,4581,49,41728,2,78875,77746.08297184327
ORD101053,Credit Card,+918949007249,Hyderabad,REF66322,East,SKU1629,IN184255,Goa,Shipped,user_1053,FY2020-21,302762,24,3103,20,85399,2,167695,179343.07217459605
ORD101054,Credit Card,+919397062691,Delhi,REF17608,Central,SKU5475,IN531785,Punjab,Delivered,user_1054,FY2020-21,761504,44,3480,11,50821,2,98162,89484.349245312
ORD101055,Cash on Delivery,+919697705202,Lucknow,REF68203,South,SKU2601,IN970861,Maharashtra,Returned,user_1055,FY2020-21,161517,28,4388,1,32752,2,61116,58512.02437460833
ORD101056,Cash on Delivery,+917370063639,Lucknow,REF42683,East,SKU7443,IN906513,Tamil Nadu,Cancelled,user_1056,FY2020-21,441664,57,4686,47,32000,4,123314,112638.20860796356
ORD101057,Credit Card,+916157635466,Chennai,REF28346,Central,SKU5245,IN920254,Rajasthan,Shipped,user_1057,FY2020-21,205118,23,292,6,95763,2,191234,190034.15780191115
ORD101058,Cash on Delivery,+917597731831,Bangalore,REF77461,South,SKU3320,IN246426,Goa,Cancelled,user_1058,FY2020-21,944784,23,1423,1,31640,1,30217,30629.731876446556
ORD101059,Cash on Delivery,+918100504282,Pune,REF32668,North,SKU6226,IN590996,Gujarat,Cancelled,user_1059,FY2020-21,298990,29,722,10,16162,2,31602,30228.665957533813
ORD101060,Cash on Delivery,+919744633895,Jaipur,REF52961,West,SKU2684,IN519712,Tamil Nadu,Returned,user_1060,FY2020-21,850610,30,1069,24,96012,1,94943,93716.99474451182
ORD101061,Credit Card,+919381648033,Bangalore,REF83005,East,SKU1928,IN696234,Karnataka,Shipped,user_1061,FY2020-21,771516,19,4445,47,57760,2,111075,117377.74238514197
ORD101062,UPI,+919702011625,Kolkata,REF21844,North,SKU1644,IN666911,Chhattisgarh,Cancelled,user_1062,FY2020-21,370147,56,1071,34,36828,1,35757,32822.4744062819
ORD101063,Credit Card,+917617741960,Bangalore,REF50050,North,SKU7197,IN252961,Jharkhand,Shipped,user_1063,FY2020-21,928774,42,632,36,62925,2,125218,124945.82306340704
ORD101064,Net Banking,+916102196647,Chennai,REF46388,South,SKU9338,IN971315,Uttar Pradesh,Returned,user_1064,FY2020-21,625668,42,3225,27,4677,3,10806,11026.406439165088
ORD101065,Credit Card,+917394586084,Mumbai,REF41787,East,SKU2798,IN393010,Karnataka,Returned,user_1065,FY2020-21,404166,54,2715,18,93354,4,370701,361374.9710530701
ORD101066,Net Banking,+918922644720,Lucknow,REF83184,West,SKU3079,IN859905,Meghalaya,Shipped,user_1066,FY2020-21,540421,51,1221,14,15623,4,61271,63472.116704801076
ORD101067,Debit Card,+919686998619,Ahmedabad,REF64796,West,SKU7131,IN575058,Nagaland,Shipped,user_1067,FY2020-21,184727,18,3805,9,13427,1,9622,9207.967281705616
ORD101068,Net Banking,+918905523500,Mumbai,REF47051,South,SKU8742,IN308116,Rajasthan,Shipped,user_1068,FY2020-21,681102,53,871,22,1874,1,1003,1060.5833793300917
ORD101069,UPI,+916806242290,Mumbai,REF68977,North,SKU5827,IN578180,Uttar Pradesh,Shipped,user_1069,FY2020-21,549559,49,1290,24,21518,1,20228,21449.789749210286
ORD101070,Net Banking,+917950248384,Bangalore,REF90867,East,SKU6488,IN149220,Bihar,Delivered,user_1070,FY2020-21,518339,38,624,17,3081,2,5538,5741.485390583751
ORD101071,Cash on Delivery,+917188378523,Jaipur,REF48119,West,SKU4559,IN963278,Maharashtra,Shipped,user_1071,FY2020-21,764360,54,1983,10,23217,2,44451,47229.45808333319
ORD101072,Net Banking,+917629369846,Chennai,REF81626,Central,SKU8541,IN582065,Haryana,Shipped,user_1072,FY2020-21,383715,53,2786,18,39700,2,76614,72245.13684097232
ORD101073,UPI,+918370377207,Pune,REF59990,North,SKU6211,IN460136,Manipur,Cancelled,user_1073,FY2020-21,419625,31,3344,22,57931,3,170449,155626.99610707423
ORD101074,UPI,+916195737624,Chennai,REF80973,East,SKU9851,IN864354,Jharkhand,Delivered,user_1074,FY2020-21,524416,50,399,34,24455,4,97421,97763.45918042788
ORD101075,Cash on Delivery,+916775745298,Hyderabad,REF30732,Central,SKU5453,IN474939,Andhra Pradesh,Returned,user_1075,FY2020-21,431253,40,1910,36,9881,3,27733,30017.54965396504
ORD101076,Credit Card,+917462439432,Jaipur,REF23382,South,SKU7875,IN801254,Maharashtra,Cancelled,user_1076,FY2020-21,678339,46,3743,23,18651,2,33559,31918.404634993956
ORD101077,Net Banking,+918484204443,Delhi,REF96258,Central,SKU7241,IN221277,Madhya Pradesh,Returned,user_1077,FY2020-21,343614,39,1190,35,74705,2,148220,143170.0788216889
ORD101078,Credit Card,+918429266970,Bangalore,REF30778,South,SKU2652,IN223700,Uttarakhand,Delivered,user_1078,FY2020-21,233545,36,1243,42,48063,1,46820,48984.24446892181
ORD101079,Cash on Delivery,+917801107157,Hyderabad,REF94135,West,SKU3060,IN430041,Haryana,Shipped,user_1079,FY2020-21,698665,39,247,7,2034,4,7889,8084.259236000445
ORD101080,Cash on Delivery,+916891461519,Mumbai,REF85215,South,SKU6626,IN204426,Assam,Delivered,user_1080,FY2020-21,485910,41,1694,26,46954,1,45260,43626.81624683455
ORD101081,UPI,+918709813061,Kolkata,REF41446,East,SKU1851,IN894540,Kerala,Cancelled,user_1081,FY2020-21,107106,58,3932,15,52651,1,48719,51987.85921545013
ORD101082,Net Banking,+919612546386,Jaipur,REF13733,North,SKU2229,IN903456,Uttar Pradesh,Returned,user_1082,FY2020-21,177389,58,2039,48,30836,2,59633,55910.08029312231
